Time (Milliseconds),Input (18 C),Temp C
990569,16.41,13.96
990620,16.41,13.48
990671,16.41,13.96
990723,16.41,13.96
990774,16.41,13.96
990825,16.41,13.96
990876,16.41,13.96
990927,16.41,14.45
990979,16.41,13.96
991030,16.41,13.96
991080,16.41,13.96
991131,16.41,13.96
991182,16.41,13.48
991234,16.41,13.96
991285,16.41,13.96
991336,16.41,14.45
991387,16.41,14.45
991438,16.41,13.96
991490,16.41,14.45
991541,16.41,13.96
991592,16.41,14.45
991643,16.41,14.45
991694,16.41,13.96
991746,16.41,13.96
991797,16.41,14.45
991848,16.41,13.96
991899,16.41,13.96
991950,16.41,13.48
992001,16.41,13.96
992052,16.41,13.96
992103,16.41,13.96
992154,16.41,13.96
992205,16.41,13.96
992257,16.41,14.45
992308,16.41,13.96
992359,16.41,14.45
992410,16.41,13.96
992461,16.41,14.45
992513,16.41,13.96
992564,16.41,13.96
992615,16.41,13.96
992666,16.41,13.96
992717,16.41,14.45
992769,16.41,14.45
992820,16.41,13.96
992871,16.41,13.96
992922,16.41,13.96
992972,16.41,14.45
993024,16.41,14.45
993075,16.41,14.45
993126,16.41,14.45
993177,16.41,14.45
993228,16.41,13.96
993280,16.41,13.48
993331,16.41,14.45
993382,16.41,13.96
993433,16.41,14.45
993484,16.41,13.96
993536,16.41,13.96
993587,16.41,14.45
993638,16.41,14.45
993689,16.41,14.45
993740,16.41,14.45
993792,16.41,13.96
993843,16.41,14.45
993893,16.41,13.96
993944,16.41,13.96
993995,16.41,14.45
994046,16.41,13.96
994098,16.41,13.48
994149,16.41,13.96
994200,16.41,14.45
994251,16.41,13.96
994302,16.41,13.96
994354,16.41,14.45
994405,16.41,13.96
994456,16.41,13.48
994507,16.41,13.96
994558,16.41,14.45
994610,16.41,14.45
994661,16.41,13.96
994712,16.41,14.45
994763,16.41,14.45
994813,16.41,14.45
994865,16.41,14.45
994916,16.41,13.48
994967,16.41,14.94
995018,16.41,13.96
995069,16.41,14.45
995121,16.41,13.96
995172,16.41,13.96
995223,16.41,14.45
995274,16.41,13.96
995325,16.41,14.45
995377,16.41,13.96
995428,16.41,14.45
995479,16.41,14.45
995530,16.41,13.48
995581,16.41,13.96
995633,16.41,14.45
995684,16.41,14.45
995735,16.41,13.96
995785,16.41,14.45
995836,16.41,14.45
995888,16.41,14.45
995939,16.41,14.94
995990,16.41,13.96
996041,16.41,13.96
996092,16.41,13.96
996144,16.41,14.45
996195,16.41,13.96
996246,16.41,14.45
996297,16.41,14.45
996348,16.41,13.48
996400,16.41,13.48
996451,16.41,14.45
996502,16.41,14.45
996553,16.41,14.45
996604,16.41,13.96
996656,16.41,14.45
996706,16.41,14.45
996757,16.41,13.96
996808,16.41,14.45
996859,16.41,13.96
996911,16.41,13.96
996962,16.41,13.96
997013,16.41,13.96
997064,16.41,14.45
997115,16.41,13.96
997167,16.41,13.96
997218,16.41,14.45
997269,16.41,13.96
997320,16.41,14.45
997371,16.41,13.96
997423,16.41,13.96
997474,16.41,14.45
997525,16.41,14.45
997576,16.41,13.96
997626,16.41,13.96
997678,16.41,14.45
997729,16.41,13.96
997780,16.41,13.96
997831,16.41,13.48
997882,16.41,13.96
997934,16.41,14.45
997985,16.41,14.45
998036,16.41,14.45
998087,16.41,13.96
998138,16.41,14.45
998190,16.41,14.45
998241,16.41,13.96
998292,16.41,13.96
998343,16.41,14.94
998394,16.41,14.45
998446,16.41,13.96
998497,16.41,13.96
998548,16.41,13.96
998598,16.41,14.45
998649,16.41,13.48
998701,16.41,13.96
998752,16.41,14.45
998803,16.41,13.96
998854,16.41,13.48
998905,16.41,14.45
998957,16.41,14.45
999008,16.41,13.96
999059,16.41,14.45
999110,16.41,13.96
999161,16.41,13.96
999213,16.41,13.48
999264,16.41,14.45
999315,16.41,13.96
999366,16.41,14.45
999417,16.41,14.45
999469,16.41,14.45
999519,16.41,14.94
999570,16.41,14.45
999621,16.41,14.45
999672,16.41,13.96
999724,16.41,14.45
999775,16.41,13.96
999826,16.41,13.48
999877,16.41,13.96
999928,16.41,13.96
999980,16.41,14.45
1000031,16.41,13.96
1000082,16.41,13.96
1000133,16.41,13.96
1000184,16.41,13.96
1000236,16.41,13.96
1000287,16.41,14.45
1000338,16.41,13.96
1000389,16.41,13.96
1000440,16.41,13.48
1000492,16.41,14.45
1000543,16.41,13.96
1000594,16.41,13.96
1000645,16.41,14.45
1000696,16.41,14.45
1000748,16.41,13.96
1000799,16.41,14.45
1000850,16.41,13.96
1000901,16.41,13.96
1000952,16.41,13.96
1001004,16.41,13.96
1001055,16.41,13.96
1001106,16.41,13.96
1001157,16.41,13.96
1001208,16.41,13.96
1001260,16.41,13.48
1001311,16.41,14.45
1001362,16.41,14.94
1001413,16.41,13.96
1001464,16.41,13.96
1001516,16.41,14.45
1001567,16.41,13.96
1001618,16.41,13.48
1001669,16.41,14.45
1001720,16.41,13.96
1001772,16.41,14.45
1001823,16.41,14.45
1001874,16.41,14.45
1001925,16.41,13.48
1001976,16.41,13.96
1002028,16.41,13.96
1002079,16.41,14.45
1002130,16.41,13.96
1002180,16.41,14.45
1002231,16.41,13.96
1002283,16.41,14.45
1002334,16.41,13.96
1002385,16.41,13.48
1002436,16.41,13.96
1002487,16.41,14.45
1002539,16.41,13.96
1002590,16.41,14.45
1002641,16.41,13.96
1002692,16.41,13.96
1002743,16.41,13.48
1002795,16.41,13.96
1002846,16.41,13.96
1002897,16.41,13.96
1002948,16.41,13.96
1002999,16.41,13.96
1003051,16.41,13.96
1003102,16.41,13.96
1003153,16.41,13.96
1003204,16.41,13.96
1003255,16.41,13.96
1003307,16.41,14.45
1003358,16.41,13.96
1003409,16.41,13.96
1003460,16.41,13.96
1003511,16.41,13.96
1003563,16.41,14.45
1003614,16.41,13.48
1003665,16.41,13.96
1003716,16.41,13.96
1003767,16.41,13.48
1003819,16.41,14.45
1003870,16.41,14.45
1003921,16.41,14.45
1003972,16.41,13.96
1004023,16.41,13.96
1004075,16.41,13.96
1004126,16.41,14.45
1004177,16.41,13.96
1004228,16.41,13.96
1004279,16.41,13.96
1004331,16.41,14.45
1004382,16.41,13.96
1004433,16.41,14.45
1004484,16.41,13.96
1004535,16.41,13.96
1004587,16.41,13.96
1004638,16.41,13.96
1004689,16.41,13.96
1004740,16.41,13.48
1004791,16.41,14.45
1004843,16.41,13.96
1004894,16.41,13.96
1004945,16.41,13.96
1004996,16.41,14.45
1005047,16.41,14.45
1005099,16.41,14.45
1005150,16.41,14.45
1005201,16.41,13.96
1005252,16.41,14.45
1005303,16.41,13.96
1005355,16.41,13.96
1005406,16.41,13.96
1005457,16.41,13.96
1005508,16.41,13.96
1005559,16.41,13.96
1005611,16.41,13.96
1005662,16.41,13.96
1005713,16.41,13.96
1005764,16.41,13.96
1005815,16.41,13.96
1005867,16.41,14.45
1005918,16.41,14.45
1005969,16.41,13.96
1006020,16.41,14.45
1006071,16.41,13.96
1006123,16.41,13.96
1006174,16.41,13.96
1006225,16.41,13.96
1006276,16.41,14.45
1006327,16.41,14.45
1006379,16.41,14.45
1006430,16.41,14.45
1006481,16.41,13.96
1006532,16.41,14.45
1006583,16.41,13.96
1006635,16.41,13.96
1006686,16.41,14.45
1006736,16.41,13.96
1006787,16.41,13.96
1006838,16.41,13.96
1006889,16.41,13.96
1006941,16.41,14.45
1006992,16.41,13.96
1007043,16.41,14.45
1007094,16.41,14.45
1007145,16.41,13.96
1007197,16.41,13.96
1007248,16.41,13.96
1007299,16.41,14.45
1007350,16.41,14.45
1007401,16.41,14.45
1007453,16.41,13.96
1007504,16.41,13.96
1007555,16.41,13.48
1007606,16.41,13.96
1007657,16.41,13.96
1007709,16.41,14.45
1007760,16.41,13.96
1007811,16.41,14.45
1007862,16.41,14.45
1007913,16.41,14.45
1007965,16.41,14.45
1008016,16.41,14.45
1008067,16.41,13.96
1008118,16.41,13.96
1008169,16.41,14.45
1008221,16.41,14.45
1008272,16.41,14.94
1008323,16.41,13.48
1008374,16.41,13.96
1008425,16.41,14.45
1008477,16.41,13.96
1008528,16.41,14.45
1008579,16.41,13.96
1008630,16.41,13.96
1008681,16.41,14.45
1008733,16.41,14.45
1008784,16.41,13.96
1008835,16.41,13.96
1008886,16.41,13.96
1008937,16.41,13.96
1008989,16.41,13.96
1009040,16.41,14.45
1009091,16.41,13.96
1009142,16.41,13.96
1009193,16.41,14.45
1009245,16.41,13.96
1009296,16.41,14.94
1009347,16.41,13.96
1009398,16.41,14.45
1009449,16.41,13.96
1009501,16.41,13.96
1009552,16.41,13.96
1009603,16.41,13.96
1009654,16.41,13.96
1009705,16.41,13.96
1009757,16.41,13.96
1009808,16.41,13.48
1009859,16.41,14.45
1009910,16.41,13.96
1009961,16.41,13.96
1010013,16.41,13.96
1010064,16.41,13.96
1010115,16.41,13.96
1010166,16.41,13.96
1010217,16.41,13.96
1010269,16.41,14.45
1010320,16.41,13.96
1010371,16.41,13.96
1010422,16.41,13.96
1010473,16.41,14.45
1010525,16.41,14.45
1010576,16.41,14.45
1010627,16.41,14.45
1010678,16.41,13.96
1010729,16.41,13.96
1010781,16.41,14.45
1010832,16.41,14.45
1010883,16.41,13.96
1010934,16.41,13.96
1010985,16.41,14.45
1011037,16.41,13.96
1011088,16.41,14.45
1011139,16.41,13.96
1011190,16.41,14.45
1011241,16.41,13.96
1011293,16.41,13.96
1011344,16.41,13.48
1011395,16.41,14.45
1011446,16.41,14.45
1011497,16.41,13.96
1011549,16.41,13.96
1011600,16.41,13.96
1011651,16.41,13.96
1011702,16.41,13.96
1011753,16.41,13.96
1011805,16.41,13.96
1011856,16.41,13.96
1011907,16.41,13.96
1011958,16.41,14.45
1012009,16.41,13.96
1012061,16.41,14.45
1012112,16.41,13.96
1012163,16.41,14.45
1012214,16.41,14.45
1012265,16.41,13.96
1012317,16.41,14.45
1012368,16.41,14.45
1012419,16.41,13.96
1012470,16.41,13.96
1012521,16.41,13.96
1012573,16.41,13.96
1012624,16.41,13.96
1012675,16.41,13.48
1012726,16.41,14.45
1012777,16.41,13.96
1012828,16.41,14.45
1012879,16.41,13.96
1012930,16.41,13.96
1012981,16.41,13.96
1013032,16.41,13.96
1013084,16.41,14.94
1013135,16.41,13.96
1013186,16.41,13.96
1013237,16.41,13.96
1013288,16.41,13.96
1013340,16.41,14.45
1013391,16.41,13.96
1013442,16.41,14.45
1013493,16.41,14.45
1013544,16.41,13.96
1013596,16.41,14.45
1013647,16.41,13.96
1013698,16.41,13.48
1013749,16.41,13.96
1013800,16.41,14.45
1013852,16.41,14.45
1013903,16.41,14.45
1013954,16.41,14.45
1014005,16.41,14.45
1014056,16.41,13.96
1014108,16.41,14.45
1014159,16.41,13.96
1014210,16.41,14.94
1014261,16.41,13.96
1014312,16.41,14.45
1014364,16.41,13.96
1014415,16.41,13.96
1014466,16.41,13.96
1014517,16.41,13.96
1014568,16.41,14.45
1014620,16.41,13.48
1014671,16.41,13.96
1014722,16.41,13.96
1014773,16.41,13.48
1014824,16.41,13.96
1014876,16.41,13.96
1014927,16.41,14.45
1014978,16.41,13.48
1015029,16.41,13.96
1015080,16.41,13.96
1015132,16.41,14.45
1015183,16.41,13.96
1015234,16.41,14.45
1015285,16.41,14.45
1015336,16.41,13.96
1015388,16.41,13.96
1015439,16.41,14.45
1015490,16.41,14.45
1015541,16.41,14.45
1015592,16.41,14.45
1015644,16.41,14.45
1015695,16.41,14.45
1015746,16.41,13.48
1015797,16.41,13.96
1015848,16.41,14.45
1015900,16.41,14.45
1015951,16.41,13.96
1016002,16.41,14.45
1016053,16.41,13.48
1016104,16.41,13.96
1016156,16.41,13.96
1016207,16.41,14.45
1016258,16.41,13.96
1016309,16.41,13.96
1016360,16.41,13.96
1016412,16.41,13.96
1016463,16.41,13.96
1016514,16.41,14.45
1016565,16.41,13.96
1016616,16.41,13.96
1016668,16.41,13.96
1016719,16.41,13.96
1016770,16.41,14.45
1016821,16.41,13.96
1016872,16.41,14.45
1016924,16.41,13.96
1016975,16.41,13.96
1017026,16.41,13.96
1017077,16.41,13.96
1017128,16.41,14.45
1017180,16.41,13.96
1017231,16.41,13.96
1017282,16.41,14.45
1017333,16.41,13.96
1017384,16.41,13.96
1017436,16.41,14.45
1017487,16.41,14.45
1017538,16.41,13.96
1017589,16.41,13.96
1017640,16.41,13.96
1017692,16.41,13.96
1017743,16.41,13.96
1017794,16.41,13.96
1017845,16.41,13.96
1017896,16.41,13.96
1017948,16.41,14.45
1017999,16.41,13.48
1018050,16.41,14.45
1018101,16.41,14.45
1018152,16.41,13.96
1018204,16.41,13.96
1018255,16.41,14.45
1018306,16.41,13.96
1018357,16.41,13.96
1018408,16.41,13.48
1018460,16.41,13.96
1018511,16.41,13.48
1018562,16.41,13.96
1018613,16.41,13.96
1018664,16.41,14.45
1018716,16.41,13.48
1018767,16.41,13.96
1018818,16.41,13.96
1018869,16.41,13.96
1018920,16.41,13.48
1018972,16.41,13.48
1019023,16.41,13.96
1019074,16.41,13.96
1019125,16.41,13.96
1019176,16.41,14.45
1019227,16.41,14.45
1019278,16.41,13.48
1019329,16.41,13.96
1019380,16.41,14.45
1019431,16.41,14.45
1019483,16.41,13.96
1019534,16.41,14.45
1019585,16.41,13.48
1019636,16.41,13.96
1019687,16.41,14.45
1019739,16.41,13.96
1019790,16.41,14.45
1019841,16.41,14.45
1019892,16.41,14.45
1019943,16.41,13.96
1019995,16.41,14.45
1020046,16.41,14.45
1020097,16.41,14.45
1020148,16.41,13.96
1020199,16.41,14.45
1020251,16.41,14.45
1020302,16.41,14.45
1020353,16.41,13.96
1020404,16.41,14.45
1020455,16.41,14.94
1020507,16.41,13.96
1020558,16.41,13.96
1020609,16.41,13.96
1020660,16.41,13.96
1020711,16.41,13.96
1020763,16.41,13.96
1020814,16.41,13.96
1020865,16.41,13.96
1020916,16.41,14.45
1020967,16.41,13.48
1021019,16.41,13.48
1021070,16.41,14.45
1021121,16.41,13.48
1021172,16.41,14.45
1021223,16.41,12.99
1021275,16.41,13.96
1021326,16.41,13.96
1021377,16.41,14.45
1021428,16.41,13.48
1021479,16.41,13.96
1021531,16.41,13.96
1021582,16.41,13.96
1021633,16.41,13.96
1021684,16.41,13.48
1021735,16.41,13.96
1021787,16.41,13.96
1021838,16.41,13.96
1021889,16.41,13.96
1021940,16.41,13.96
1021991,16.41,13.96
1022043,16.41,13.96
1022094,16.41,13.96
1022145,16.41,13.96
1022196,16.41,13.96
1022247,16.41,13.48
1022299,16.41,14.45
1022350,16.41,13.96
1022401,16.41,13.48
1022452,16.41,13.96
1022503,16.41,13.96
1022555,16.41,13.48
1022606,16.41,13.96
1022657,16.41,13.48
1022708,16.41,13.48
1022759,16.41,13.96
1022811,16.41,13.48
1022862,16.41,13.96
1022913,16.41,13.96
1022964,16.41,12.99
1023015,16.41,13.96
1023067,16.41,13.48
1023118,16.41,13.96
1023169,16.41,13.96
1023220,16.41,13.96
1023271,16.41,14.45
1023323,16.41,13.96
1023374,16.41,14.45
1023425,16.41,13.96
1023476,16.41,13.96
1023527,16.41,13.96
1023579,16.41,14.45
1023630,16.41,13.96
1023681,16.41,13.96
1023732,16.41,13.48
1023783,16.41,13.96
1023835,16.41,13.96
1023886,16.41,14.45
1023937,16.41,13.96
1023988,16.41,13.96
1024039,16.41,14.45
1024090,16.41,13.96
1024141,16.41,13.96
1024192,16.41,14.45
1024243,16.41,14.45
1024294,16.41,14.45
1024346,16.41,14.45
1024397,16.41,13.96
1024448,16.41,13.48
1024499,16.41,13.96
1024550,16.41,13.96
1024602,16.41,13.96
1024653,16.41,13.96
1024704,16.41,14.45
1024755,16.41,13.48
1024806,16.41,13.48
1024858,16.41,14.45
1024909,16.41,13.96
1024960,16.41,13.96
1025011,16.41,13.96
1025062,16.41,13.96
1025114,16.41,13.96
1025165,16.41,13.48
1025216,16.41,13.96
1025267,16.41,13.96
1025318,16.41,13.96
1025370,16.41,13.96
1025421,16.41,14.45
1025472,16.41,13.48
1025523,16.41,13.96
1025574,16.41,14.45
1025626,16.41,13.96
1025677,16.41,13.96
1025728,16.41,14.45
1025779,16.41,13.96
1025830,16.41,13.96
1025882,16.41,14.45
1025933,16.41,13.96
1025984,16.41,14.45
1026035,16.41,13.96
1026086,16.41,13.96
1026138,16.41,13.96
1026189,16.41,13.96
1026240,16.41,13.96
1026291,16.41,13.96
1026342,16.41,13.96
1026394,16.41,14.45
1026445,16.41,13.96
1026496,16.41,13.96
1026547,16.41,14.45
1026598,16.41,13.96
1026650,16.41,13.96
1026701,16.41,14.45
1026752,16.41,13.48
1026803,16.41,14.45
1026854,16.41,13.96
1026906,16.41,13.48
1026957,16.41,13.96
1027008,16.41,13.96
1027059,16.41,13.48
1027110,16.41,13.48
1027162,16.41,13.96
1027213,16.41,13.96
1027264,16.41,14.45
1027315,16.41,13.96
1027366,16.41,13.96
1027418,16.41,13.96
1027469,16.41,14.45
1027520,16.41,13.96
1027571,16.41,13.96
1027622,16.41,14.45
1027674,16.41,13.96
1027725,16.41,13.96
1027775,16.41,13.96
1027826,16.41,13.96
1027877,16.41,13.96
1027929,16.41,13.96
1027980,16.41,14.45
1028031,16.41,14.45
1028082,16.41,13.96
1028133,16.41,14.45
1028185,16.41,13.48
1028236,16.41,14.45
1028287,16.41,14.45
1028338,16.41,14.45
1028389,16.41,14.45
1028441,16.41,14.45
1028492,16.41,13.96
1028543,16.41,13.48
1028594,16.41,13.48
1028645,16.41,13.96
1028697,16.41,14.45
1028748,16.41,14.45
1028799,16.41,13.96
1028850,16.41,13.96
1028901,16.41,13.48
1028953,16.41,13.96
1029004,16.41,13.48
1029055,16.41,13.96
1029106,16.41,13.96
1029157,16.41,13.96
1029209,16.41,13.96
1029260,16.41,14.45
1029311,16.41,14.45
1029362,16.41,13.96
1029413,16.41,13.96
1029465,16.41,13.96
1029516,16.41,13.96
1029567,16.41,13.96
1029618,16.41,14.45
1029669,16.41,13.96
1029721,16.41,14.45
1029772,16.41,13.96
1029823,16.41,13.96
1029874,16.41,14.45
1029925,16.41,13.96
1029977,16.41,13.96
1030028,16.41,14.45
1030079,16.41,13.96
1030130,16.41,14.45
1030181,16.41,13.96
1030233,16.41,13.96
1030284,16.41,14.45
1030335,16.41,14.45
1030386,16.41,14.45
1030437,16.41,14.45
1030489,16.41,14.45
1030540,16.41,14.45
1030591,16.41,13.96
1030642,16.41,13.96
1030693,16.41,13.96
1030745,16.41,13.96
1030796,16.41,13.48
1030847,16.41,13.96
1030898,16.41,14.45
1030949,16.41,14.45
1031001,16.41,14.45
1031052,16.41,14.45
1031103,16.41,14.45
1031154,16.41,13.96
1031205,16.41,14.45
1031257,16.41,13.96
1031308,16.41,13.96
1031359,16.41,13.96
1031410,16.41,13.96
1031461,16.41,13.96
1031513,16.41,13.96
1031564,16.41,14.45
1031615,16.41,14.45
1031665,16.41,14.45
1031716,16.41,14.45
1031768,16.41,13.96
1031819,16.41,14.45
1031870,16.41,13.96
1031921,16.41,13.96
1031972,16.41,13.96
1032024,16.41,13.96
1032075,16.41,14.45
1032126,16.41,14.45
1032177,16.41,13.96
1032228,16.41,13.48
1032280,16.41,13.96
1032331,16.41,13.48
1032382,16.41,13.96
1032433,16.41,13.96
1032484,16.41,14.45
1032536,16.41,13.96
1032587,16.41,14.45
1032638,16.41,13.96
1032689,16.41,13.96
1032740,16.41,13.48
1032792,16.41,13.96
1032843,16.41,14.45
1032894,16.41,14.45
1032945,16.41,13.96
1032996,16.41,13.96
1033048,16.41,13.96
1033099,16.41,13.96
1033150,16.41,14.45
1033201,16.41,13.96
1033252,16.41,13.96
1033304,16.41,13.96
1033355,16.41,13.96
1033406,16.41,13.48
1033457,16.41,13.96
1033508,16.41,13.96
1033560,16.41,14.45
1033611,16.41,13.48
1033662,16.41,14.45
1033713,16.41,13.96
1033764,16.41,13.48
1033816,16.41,14.45
1033867,16.41,13.96
1033918,16.41,13.96
1033969,16.41,13.96
1034020,16.41,13.48
1034072,16.41,13.96
1034123,16.41,13.96
1034174,16.41,13.96
1034225,16.41,13.96
1034276,16.41,13.48
1034328,16.41,13.96
1034379,16.41,13.96
1034430,16.41,13.96
1034481,16.41,13.96
1034532,16.41,14.45
1034584,16.41,13.96
1034635,16.41,12.99
1034686,16.41,13.96
1034737,16.41,13.96
1034788,16.41,13.96
1034840,16.41,14.45
1034891,16.41,13.48
1034942,16.41,14.45
1034993,16.41,13.96
1035044,16.41,13.96
1035096,16.41,13.96
1035147,16.41,13.96
1035198,16.41,13.96
1035249,16.41,13.48
1035300,16.41,14.45
1035352,16.41,13.96
1035403,16.41,14.45
1035454,16.41,13.96
1035505,16.41,13.96
1035556,16.41,13.96
1035608,16.41,13.96
1035659,16.41,13.96
1035710,16.41,14.45
1035761,16.41,13.96
1035811,16.41,14.45
1035863,16.41,13.96
1035914,16.41,13.96
1035965,16.41,13.96
1036016,16.41,13.96
1036067,16.41,13.96
1036119,16.41,14.45
1036170,16.41,13.96
1036221,16.41,14.45
1036272,16.41,13.96
1036323,16.41,13.96
1036375,16.41,14.45
1036426,16.41,13.96
1036477,16.41,14.45
1036528,16.41,13.96
1036579,16.41,13.96
1036631,16.41,13.96
1036682,16.41,13.96
1036733,16.41,13.96
1036784,16.41,13.96
1036835,16.41,14.45
1036887,16.41,13.96
1036938,16.41,13.96
1036989,16.41,13.96
1037040,16.41,13.48
1037091,16.41,13.96
1037143,16.41,14.45
1037194,16.41,13.96
1037245,16.41,13.96
1037296,16.41,14.45
1037347,16.41,13.48
1037399,16.41,13.96
1037450,16.41,13.48
1037501,16.41,14.45
1037552,16.41,14.45
1037603,16.41,14.45
1037655,16.41,13.96
1037706,16.41,13.96
1037757,16.41,13.96
1037808,16.41,13.96
1037859,16.41,14.45
1037911,16.41,14.45
1037962,16.41,14.45
1038013,16.41,13.96
1038064,16.41,14.45
1038115,16.41,13.96
1038167,16.41,13.96
1038218,16.41,13.96
1038269,16.41,13.96
1038320,16.41,13.96
1038371,16.41,14.45
1038423,16.41,13.48
1038474,16.41,13.96
1038525,16.41,14.45
1038576,16.41,14.45
1038627,16.41,13.96
1038679,16.41,14.45
1038730,16.41,14.45
1038781,16.41,13.96
